Name,Date,Value
Final consumption expenditure of Non-profit institutions serving households,2018-03,98.4
Final consumption expenditure of Non-profit institutions serving households,2018-06,109.8
Final consumption expenditure of Non-profit institutions serving households,2018-09,106.2
Final consumption expenditure of Non-profit institutions serving households,2018-12,98.2
Final consumption expenditure of Non-profit institutions serving households,2019-03,108.5
Final consumption expenditure of Non-profit institutions serving households,2019-06,100.7
Final consumption expenditure of Non-profit institutions serving households,2019-09,103.2
Final consumption expenditure of Non-profit institutions serving households,2019-12,101.3
Final consumption expenditure of Non-profit institutions serving households,2020-03,98.6
Final consumption expenditure of Non-profit institutions serving households,2020-06,96.9
Final consumption expenditure of Non-profit institutions serving households,2020-09,102
Final consumption expenditure of Non-profit institutions serving households,2020-12,100.9
Final consumption expenditure of Non-profit institutions serving households,2021-03,79
Final consumption expenditure of Non-profit institutions serving households,2021-06,104
Final consumption expenditure of Non-profit institutions serving households,2021-09,100
Final consumption expenditure of Non-profit institutions serving households,2021-12,99.1
Final consumption expenditure of Non-profit institutions serving households,2022-03,99.1
Final consumption expenditure of Non-profit institutions serving households,2022-06,99.5
Final consumption expenditure of Non-profit institutions serving households,2022-09,100.8
Final consumption expenditure of Non-profit institutions serving households,2022-12,99.7
Final consumption expenditure of Non-profit institutions serving households,2023-03,115.4
Final consumption expenditure of Non-profit institutions serving households,2023-06,97.4
Final consumption expenditure of Non-profit institutions serving households,2023-09,100.9
Final consumption expenditure of Non-profit institutions serving households,2023-12,102.5
Final consumption expenditure of Non-profit institutions serving households,2024-03,103.3
Final consumption expenditure of Non-profit institutions serving households,2024-06,101.9
Final consumption expenditure of Non-profit institutions serving households,2024-09,98.4
Final consumption expenditure of Non-profit institutions serving households,2024-12,101.2
Final consumption expenditure of Non-profit institutions serving households,2025-03,99.2
Final consumption expenditure of Non-profit institutions serving households,2025-06,90
Final consumption expenditure of Non-profit institutions serving households,2025-09,116.8
Final consumption expenditure of Non-profit institutions serving households,2025-12,
Final consumption expenditure of Non-profit institutions serving households,2026-03,
Final consumption expenditure of Non-profit institutions serving households,2026-06,
Final consumption expenditure of Non-profit institutions serving households,2026-09,
Final consumption expenditure of Non-profit institutions serving households,2026-12,
Individual final consumption expenditure of General government,,A korm?nyzat egy?ni v?gs? fogyaszt?si kiad?sai
Individual final consumption expenditure of General government,Date (formatted),Cheltuielile de consum individual final ale administra?iei publice
Individual final consumption expenditure of General government,1995-03,
Individual final consumption expenditure of General government,1995-06,203.1
Individual final consumption expenditure of General government,1995-09,16.3
Individual final consumption expenditure of General government,1995-12,273.4
Individual final consumption expenditure of General government,1996-03,128.8
Individual final consumption expenditure of General government,1996-06,93
Individual final consumption expenditure of General government,1996-09,99
Individual final consumption expenditure of General government,1996-12,116.1
Individual final consumption expenditure of General government,1997-03,93.8
Individual final consumption expenditure of General government,1997-06,94
Individual final consumption expenditure of General government,1997-09,110.4
Individual final consumption expenditure of General government,1997-12,100
Individual final consumption expenditure of General government,1998-03,72.6
Individual final consumption expenditure of General government,1998-06,109.6
Individual final consumption expenditure of General government,1998-09,100.5
Individual final consumption expenditure of General government,1998-12,159
Individual final consumption expenditure of General government,1999-03,79.3
Individual final consumption expenditure of General government,1999-06,101.7
Individual final consumption expenditure of General government,1999-09,79.8
Individual final consumption expenditure of General government,1999-12,128.8
Individual final consumption expenditure of General government,2000-03,84.9
Individual final consumption expenditure of General government,2000-06,104.8
Individual final consumption expenditure of General government,2000-09,103.8
Individual final consumption expenditure of General government,2000-12,90.7
Individual final consumption expenditure of General government,2001-03,101.9
Individual final consumption expenditure of General government,2001-06,88
Individual final consumption expenditure of General government,2001-09,101.9
Individual final consumption expenditure of General government,2001-12,96.1
Individual final consumption expenditure of General government,2002-03,122.2
Individual final consumption expenditure of General government,2002-06,98.3
Individual final consumption expenditure of General government,2002-09,91.4
Individual final consumption expenditure of General government,2002-12,99.2
Individual final consumption expenditure of General government,2003-03,86.7
Individual final consumption expenditure of General government,2003-06,102.7
Individual final consumption expenditure of General government,2003-09,111.4
Individual final consumption expenditure of General government,2003-12,95.2
Individual final consumption expenditure of General government,2004-03,101.3
Individual final consumption expenditure of General government,2004-06,121.4
Individual final consumption expenditure of General government,2004-09,60.1
Individual final consumption expenditure of General government,2004-12,112.4
Individual final consumption expenditure of General government,2005-03,122.1
Individual final consumption expenditure of General government,2005-06,101.3
Individual final consumption expenditure of General government,2005-09,108.2
Individual final consumption expenditure of General government,2005-12,80.2
Individual final consumption expenditure of General government,2006-03,116.7
Individual final consumption expenditure of General government,2006-06,92.3
Individual final consumption expenditure of General government,2006-09,100.9
Individual final consumption expenditure of General government,2006-12,134
Individual final consumption expenditure of General government,2007-03,73.5
Individual final consumption expenditure of General government,2007-06,104.5
Individual final consumption expenditure of General government,2007-09,100
Individual final consumption expenditure of General government,2007-12,119.4
Individual final consumption expenditure of General government,2008-03,87.2
Individual final consumption expenditure of General government,2008-06,105.4
Individual final consumption expenditure of General government,2008-09,124.8
Individual final consumption expenditure of General government,2008-12,77.2
Individual final consumption expenditure of General government,2009-03,110.8
Individual final consumption expenditure of General government,2009-06,99.7
Individual final consumption expenditure of General government,2009-09,88.1
Individual final consumption expenditure of General government,2009-12,109.1
Individual final consumption expenditure of General government,2010-03,102
Individual final consumption expenditure of General government,2010-06,110.3
Individual final consumption expenditure of General government,2010-09,94.8
Individual final consumption expenditure of General government,2010-12,99.1
Individual final consumption expenditure of General government,2011-03,94.3
Individual final consumption expenditure of General government,2011-06,91.4
Individual final consumption expenditure of General government,2011-09,107.6
Individual final consumption expenditure of General government,2011-12,94.2
Individual final consumption expenditure of General government,2012-03,107.8
Individual final consumption expenditure of General government,2012-06,96.3
Individual final consumption expenditure of General government,2012-09,100.2
Individual final consumption expenditure of General government,2012-12,91.6
Individual final consumption expenditure of General government,2013-03,112.3
Individual final consumption expenditure of General government,2013-06,98.8
Individual final consumption expenditure of General government,2013-09,94.5
Individual final consumption expenditure of General government,2013-12,99.4
Individual final consumption expenditure of General government,2014-03,101.2
Individual final consumption expenditure of General government,2014-06,100.8
Individual final consumption expenditure of General government,2014-09,104.6
Individual final consumption expenditure of General government,2014-12,98.7
Individual final consumption expenditure of General government,2015-03,97.5
Individual final consumption expenditure of General government,2015-06,107.9
Individual final consumption expenditure of General government,2015-09,93.5
